season,date,match_name,home_team,away_team,winner,home_score,away_score,h_odd,d_odd,a_odd,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
2019,2020-06-20,Ath Madrid - Valladolid,Ath Madrid , Valladolid,DRAW,0,0,1.4,4.4,9.2,1,1,6,7.0,105.0,14,1.6666666666666667,1.33984375,8,2.6666666666666665,1.48828125,6,2.0,1.3203125,3,5,1,0,0,2,33,32.0,7.0,11,1.6666666666666667,1.9765625,3,1.0,0.509765625,6,1.0,0.05859375,2,5,3,1,0,0,
2019,2020-06-19,Granada - Villarreal,Granada , Villarreal,AWAY_TEAM,0,1,3.1,3.15,2.4,0,3,15,,7.0,15,0.6666666666666666,0.515625,5,1.6666666666666667,0.0859375,3,1.0,0.578125,3,6,1,0,1,0,11,28.0,6.0,14,1.0,0.9345703125,6,2.0,0.1337890625,6,2.0,0.220703125,3,5,3,0,0,3,
2019,2020-06-19,Mallorca - Leganes,Mallorca , Leganes,HOME_TEAM,1,0,2.75,2.95,2.85,3,0,4,,6.0,16,0.6666666666666666,0.5263671875,5,1.6666666666666667,0.044921875,5,1.6666666666666667,1.0634765625,4,4,3,0,1,0,36,23.0,3.0,4,0.3333333333333333,0.16796875,1,0.3333333333333333,0.00390625,9,0.3333333333333333,0.9296875,0,4,5,0,2,0,
2019,2020-06-19,Sevilla - Barcelona,Sevilla , Barcelona,DRAW,0,0,3.4,3.5,2.1,1,1,17,12.0,8.0,13,1.6666666666666667,1.5625,5,1.6666666666666667,0.66015625,2,0.6666666666666666,0.12890625,2,7,0,0,0,1,7,4.0,6.0,14,1.6666666666666667,2.0390625,7,2.3333333333333335,1.3046875,4,2.3333333333333335,0.3203125,4,2,2,1,0,0,HOME_TEAM
2019,2020-06-18,Alaves - Sociedad,Alaves , Sociedad,DRAW,0,0,4.15,3.35,1.95,1,1,35,14.0,104.0,9,0.6666666666666666,0.55859375,3,1.0,0.3125,3,1.0,0.75390625,1,6,2,0,1,0,21,30.0,100.0,14,2.3333333333333335,2.265625,7,2.3333333333333335,0.7421875,3,2.3333333333333335,0.1015625,3,5,0,1,0,0,AWAY_TEAM
2019,2020-06-18,Real Madrid - Valencia,Real Madrid , Valencia,DRAW,0,0,1.4,5.1,7.4,1,1,2,9.0,4.0,19,1.3333333333333333,1.90625,13,4.333333333333333,1.5703125,2,0.6666666666666666,0.15625,5,4,1,1,0,0,38,8.0,104.0,9,1.3333333333333333,1.71484375,5,1.6666666666666667,0.5859375,8,1.6666666666666667,0.625,2,3,4,1,0,0,
2019,2020-06-17,Eibar - Ath Bilbao,Eibar , Ath Bilbao,DRAW,1,1,3.3,3.0,2.4,1,1,24,27.0,99.0,8,1.0,0.4794921875,2,0.6666666666666666,0.1875,9,3.0,0.865234375,1,5,5,0,2,0,12,22.0,101.0,12,1.6666666666666667,2.109375,4,1.3333333333333333,1.3125,2,1.3333333333333333,0.265625,2,6,1,1,0,0,DRAW
2019,2020-06-17,Valladolid - Celta,Valladolid , Celta,DRAW,0,0,2.95,2.95,2.7,1,1,23,33.0,101.0,13,1.3333333333333333,0.78125,5,1.6666666666666667,0.19140625,4,1.3333333333333333,1.06640625,3,4,2,0,1,0,28,34.0,102.0,10,1.6666666666666667,1.2265625,2,0.6666666666666666,0.140625,3,0.6666666666666666,0.0390625,1,7,2,0,0,2,
2019,2020-06-17,Osasuna - Ath Madrid,Osasuna , Ath Madrid,AWAY_TEAM,0,1,4.9,3.3,1.85,0,3,31,,101.0,6,0.3333333333333333,0.6171875,5,1.6666666666666667,0.234375,9,3.0,1.1171875,1,3,4,0,0,1,13,10.0,3.0,12,1.3333333333333333,0.98828125,4,1.3333333333333333,0.751953125,4,1.3333333333333333,0.890625,2,6,2,0,0,1,AWAY_TEAM
2019,2020-06-16,Getafe - Espanol,Getafe , Espanol,DRAW,0,0,2.0,3.1,4.3,1,1,16,11.0,101.0,10,0.6666666666666666,0.8203125,4,1.3333333333333333,0.078125,2,0.6666666666666666,0.2578125,2,4,2,0,0,1,29,2.0,100.0,10,1.0,0.99609375,4,1.3333333333333333,0.2265625,6,1.3333333333333333,0.25390625,1,7,2,0,0,5,
2019,2020-06-16,Villarreal - Mallorca,Villarreal , Mallorca,HOME_TEAM,1,0,1.53,4.4,5.9,3,0,5,29.0,100.0,19,3.0,2.796875,6,2.0,0.90234375,1,0.3333333333333333,0.00390625,5,4,0,3,0,0,39,,101.0,7,1.6666666666666667,1.9453125,3,1.0,1.0,7,1.0,0.55859375,1,4,4,1,0,0,
2019,2020-06-16,Barcelona - Leganes,Barcelona , Leganes,HOME_TEAM,1,0,1.17,7.6,16.5,3,0,1,1.0,101.0,25,2.3333333333333335,2.0,19,6.333333333333333,1.2734375,4,1.3333333333333333,0.0546875,8,1,0,0,0,1,36,23.0,100.0,4,0.3333333333333333,0.3359375,1,0.3333333333333333,0.0078125,8,0.3333333333333333,0.859375,0,4,4,0,1,0,HOME_TEAM
2019,2020-06-15,Levante - Sevilla,Levante , Sevilla,DRAW,0,0,5.0,4.1,1.65,1,1,22,3.0,99.0,12,2.3333333333333335,2.21875,4,1.3333333333333333,0.7578125,2,0.6666666666666666,0.046875,3,3,2,1,0,0,3,40.0,100.0,20,2.3333333333333335,1.9140625,10,3.3333333333333335,1.49609375,6,3.3333333333333335,1.0546875,6,2,1,0,0,1,AWAY_TEAM
2019,2020-06-15,Betis - Granada,Betis , Granada,AWAY_TEAM,0,1,2.0,3.4,3.8,0,3,20,35.0,99.0,9,1.0,1.01953125,9,3.0,1.36328125,10,3.3333333333333335,1.359375,1,6,2,0,0,5,19,,99.0,11,1.0,0.84375,6,2.0,0.765625,7,2.0,0.7265625,3,2,4,0,1,0,AWAY_TEAM
2019,2020-06-14,Ath Bilbao - Ath Madrid,Ath Bilbao , Ath Madrid,DRAW,1,1,3.7,2.95,2.25,1,1,8,5.0,105.0,10,0.3333333333333333,0.6640625,4,1.3333333333333333,0.0859375,4,1.3333333333333333,0.4453125,3,1,4,0,0,1,13,10.0,105.0,11,1.3333333333333333,0.9765625,3,1.0,0.50390625,3,1.0,0.78125,2,5,2,0,1,0,DRAW
2019,2020-06-14,Real Madrid - Eibar,Real Madrid , Eibar,HOME_TEAM,3,0,1.25,6.2,11.5,3,0,2,9.0,105.0,16,0.6666666666666666,0.8125,10,3.3333333333333335,0.140625,2,0.6666666666666666,0.3125,4,4,1,0,0,1,27,31.0,113.0,10,0.6666666666666666,0.515625,5,1.6666666666666667,0.21875,8,1.6666666666666667,1.7578125,2,4,2,0,1,0,HOME_TEAM
2019,2020-06-14,Sociedad - Osasuna,Sociedad , Osasuna,AWAY_TEAM,0,1,1.7,3.9,4.95,0,3,18,13.0,107.0,17,1.6666666666666667,1.51171875,9,3.0,0.587890625,4,1.3333333333333333,0.1015625,4,5,1,0,0,1,34,,105.0,5,1.0,0.81640625,1,0.3333333333333333,0.25,7,0.3333333333333333,1.18359375,1,2,6,0,1,0,AWAY_TEAM
2019,2020-06-13,Espanol - Alaves,Espanol , Alaves,HOME_TEAM,1,0,2.1,3.15,3.85,3,0,25,16.0,104.0,8,1.6666666666666667,2.0625,3,1.0,0.6875,6,2.0,0.1953125,2,2,4,1,0,0,40,36.0,105.0,4,1.0,0.9375,1,0.3333333333333333,0.03125,9,0.3333333333333333,0.1328125,0,4,5,0,0,4,
2019,2020-06-13,Celta - Villarreal,Celta , Villarreal,DRAW,0,0,2.6,3.35,2.75,1,1,30,20.0,112.0,5,0.6666666666666666,0.6796875,0,0.0,0.0,3,1.0,0.3203125,0,5,3,0,0,1,11,28.0,104.0,13,0.6666666666666666,0.869140625,6,2.0,0.267578125,6,2.0,0.44140625,3,4,3,0,0,2,AWAY_TEAM
2019,2020-06-13,Leganes - Valladolid,Leganes , Valladolid,AWAY_TEAM,0,1,2.3,3.0,3.55,0,3,26,24.0,105.0,10,0.6666666666666666,1.01953125,3,1.0,0.109375,5,1.6666666666666667,0.171875,2,4,3,0,0,2,33,32.0,106.0,8,1.0,0.953125,2,0.6666666666666666,0.01953125,6,0.6666666666666666,0.1171875,1,5,3,0,0,4,
2019,2020-06-13,Mallorca - Barcelona,Mallorca , Barcelona,AWAY_TEAM,0,2,9.9,6.0,1.28,0,3,4,,104.0,16,1.0,1.052734375,5,1.6666666666666667,0.08984375,3,1.0,0.126953125,4,4,2,0,0,3,7,4.0,104.0,11,0.6666666666666666,1.078125,5,1.6666666666666667,0.609375,4,1.6666666666666667,0.640625,3,2,2,0,0,2,
2019,2020-06-12,Granada - Getafe,Granada , Getafe,AWAY_TEAM,0,1,3.3,2.9,2.45,0,3,15,,104.0,15,1.0,1.03125,5,1.6666666666666667,0.171875,2,0.6666666666666666,0.15625,3,6,0,0,0,6,14,25.0,103.0,12,1.3333333333333333,1.05859375,5,1.6666666666666667,0.2265625,7,1.6666666666666667,0.58203125,3,3,3,0,0,1,
2019,2020-06-12,Valencia - Levante,Valencia , Levante,DRAW,0,0,1.73,4.05,4.4,1,1,10,6.0,104.0,14,0.6666666666666666,0.76171875,7,2.3333333333333335,0.2734375,5,1.6666666666666667,0.521484375,3,5,2,0,0,1,32,26.0,104.0,11,0.0,0.32421875,5,1.6666666666666667,0.13671875,8,1.6666666666666667,1.015625,3,2,4,0,3,0,DRAW
2019,2020-06-11,Sevilla - Betis,Sevilla , Betis,DRAW,0,0,1.9,3.5,4.1,1,1,17,12.0,102.0,12,1.6666666666666667,2.125,5,1.6666666666666667,1.3203125,2,0.6666666666666666,0.2578125,2,6,0,1,0,0,37,38.0,103.0,9,1.0,1.11328125,4,1.3333333333333333,0.2578125,4,1.3333333333333333,0.14453125,1,6,2,0,0,3,DRAW
2019,2020-03-10,Eibar - Sociedad,Eibar , Sociedad,AWAY_TEAM,0,1,3.3,3.3,2.25,0,3,24,27.0,3.0,8,1.3333333333333333,0.958984375,2,0.6666666666666666,0.375,8,2.6666666666666665,0.73046875,1,5,4,0,1,0,21,30.0,3.0,11,1.6666666666666667,1.53125,6,2.0,0.484375,3,2.0,0.203125,2,5,0,0,0,1,DRAW
2019,2020-03-08,Osasuna - Espanol,Osasuna , Espanol,DRAW,0,0,2.4,3.2,3.1,1,1,31,,14.0,5,0.0,0.234375,5,1.6666666666666667,0.46875,9,3.0,2.234375,1,2,4,0,3,0,29,2.0,14.0,9,1.0,0.9921875,4,1.3333333333333333,0.453125,6,1.3333333333333333,0.5078125,1,6,2,0,0,4,AWAY_TEAM
2019,2020-03-08,Valladolid - Ath Bilbao,Valladolid , Ath Bilbao,AWAY_TEAM,0,2,3.0,2.8,2.8,0,3,23,33.0,14.0,13,1.3333333333333333,1.5625,5,1.6666666666666667,0.3828125,2,0.6666666666666666,0.1328125,3,4,1,0,0,1,12,22.0,14.0,9,1.6666666666666667,1.21875,2,0.6666666666666666,0.625,2,0.6666666666666666,0.53125,1,6,1,0,0,2,HOME_TEAM
2019,2020-03-08,Levante - Granada,Levante , Granada,HOME_TEAM,1,0,2.05,3.4,3.65,3,0,22,3.0,15.0,9,1.6666666666666667,1.4375,3,1.0,0.515625,2,0.6666666666666666,0.09375,2,3,2,0,0,1,19,,14.0,11,1.3333333333333333,1.6875,6,2.0,1.53125,6,2.0,0.453125,3,2,3,1,0,0,
2019,2020-03-08,Villarreal - Leganes,Villarreal , Leganes,HOME_TEAM,1,0,1.75,3.7,4.8,3,0,5,29.0,22.0,16,2.3333333333333335,2.59375,5,1.6666666666666667,0.8046875,1,0.3333333333333333,0.0078125,4,4,0,2,0,0,36,23.0,15.0,4,0.6666666666666666,0.671875,1,0.3333333333333333,0.015625,7,0.3333333333333333,0.71875,0,4,3,0,0,1,
2019,2020-03-08,Betis - Real Madrid,Betis , Real Madrid,DRAW,1,1,4.15,4.0,1.77,1,1,20,35.0,16.0,8,1.0,1.0390625,8,2.6666666666666665,1.7265625,9,3.0,1.71875,1,5,2,0,0,4,9,19.0,15.0,11,1.6666666666666667,1.59375,6,2.0,0.6953125,3,2.0,0.2890625,2,5,1,0,0,1,HOME_TEAM
2019,2020-03-07,Eibar - Mallorca,Eibar , Mallorca,AWAY_TEAM,0,1,1.73,3.7,5.0,0,3,24,27.0,7.0,8,1.6666666666666667,1.91796875,2,0.6666666666666666,0.75,7,2.3333333333333335,0.4609375,1,5,3,1,0,0,39,,15.0,4,1.0,0.890625,2,0.6666666666666666,1.0,7,0.6666666666666666,1.1171875,0,4,4,0,0,3,
2019,2020-03-07,Ath Madrid - Sevilla,Ath Madrid , Sevilla,DRAW,2,2,1.93,3.2,4.45,1,1,6,7.0,13.0,13,1.6666666666666667,1.6796875,6,2.0,0.9765625,4,1.3333333333333333,0.640625,3,4,1,0,0,1,3,40.0,13.0,19,3.0,2.828125,8,2.6666666666666665,0.9921875,4,2.6666666666666665,0.109375,6,1,1,3,0,0,HOME_TEAM
2019,2020-03-07,Barcelona - Sociedad,Barcelona , Sociedad,DRAW,0,0,1.38,5.3,7.3,1,1,1,1.0,14.0,24,3.0,3.0,19,6.333333333333333,2.546875,4,1.3333333333333333,0.109375,8,0,0,8,0,0,21,30.0,34.0,10,1.6666666666666667,2.0625,6,2.0,0.96875,3,2.0,0.40625,2,4,0,1,0,0,DRAW
2019,2020-03-07,Getafe - Celta,Getafe , Celta,DRAW,0,0,1.83,3.25,5.0,1,1,16,11.0,13.0,9,0.6666666666666666,0.640625,4,1.3333333333333333,0.15625,2,0.6666666666666666,0.515625,2,3,2,0,1,0,28,34.0,7.0,9,1.6666666666666667,1.453125,2,0.6666666666666666,0.28125,3,0.6666666666666666,0.078125,1,6,2,0,0,1,DRAW
2019,2020-03-06,Alaves - Valencia,Alaves , Valencia,AWAY_TEAM,0,1,2.65,3.2,2.8,0,3,35,14.0,12.0,9,1.0,1.1171875,3,1.0,0.625,2,0.6666666666666666,0.5078125,1,6,1,0,0,3,38,8.0,13.0,6,0.6666666666666666,0.4296875,4,1.3333333333333333,0.171875,8,1.3333333333333333,1.25,1,3,4,0,1,0,AWAY_TEAM
2019,2020-03-01,Sevilla - Osasuna,Sevilla , Osasuna,HOME_TEAM,2,0,1.48,4.3,7.1,3,0,17,12.0,14.0,9,1.6666666666666667,1.25,3,1.0,0.640625,2,0.6666666666666666,0.515625,1,6,0,0,0,2,34,,14.0,5,1.3333333333333333,1.6328125,1,0.3333333333333333,0.5,5,0.3333333333333333,0.3671875,1,2,5,1,0,0,HOME_TEAM
2019,2020-03-01,Ath Bilbao - Villarreal,Ath Bilbao , Villarreal,DRAW,0,0,2.3,3.25,3.25,1,1,8,5.0,14.0,9,0.0,0.328125,4,1.3333333333333333,0.171875,4,1.3333333333333333,0.890625,3,0,4,0,3,0,11,28.0,7.0,12,0.6666666666666666,0.73828125,6,2.0,0.53515625,6,2.0,0.8828125,3,3,3,0,0,1,DRAW
2019,2020-03-01,Espanol - Ath Madrid,Espanol , Ath Madrid,HOME_TEAM,1,0,4.25,3.05,2.05,3,0,25,16.0,21.0,5,1.6666666666666667,1.125,2,0.6666666666666666,0.375,6,2.0,0.390625,1,2,4,0,0,2,13,10.0,16.0,11,1.6666666666666667,1.953125,3,1.0,1.0078125,2,1.0,0.5625,2,5,1,1,0,0,HOME_TEAM
2019,2020-03-01,Mallorca - Getafe,Mallorca , Getafe,DRAW,0,0,3.55,3.0,2.3,1,1,4,,15.0,15,0.6666666666666666,1.10546875,5,1.6666666666666667,0.1796875,3,1.0,0.25390625,4,3,2,0,0,2,14,25.0,15.0,11,1.3333333333333333,1.1171875,5,1.6666666666666667,0.453125,7,1.6666666666666667,1.1640625,3,2,3,0,1,0,
2019,2020-03-01,Real Madrid - Barcelona,Real Madrid , Barcelona,DRAW,0,0,2.3,3.6,2.95,1,1,2,9.0,14.0,15,0.6666666666666666,0.625,10,3.3333333333333335,0.28125,2,0.6666666666666666,0.625,4,3,1,0,1,0,7,4.0,21.0,10,1.3333333333333333,1.15625,5,1.6666666666666667,1.21875,4,1.6666666666666667,1.28125,3,1,2,0,0,1,AWAY_TEAM
2019,2020-02-29,Eibar - Levante,Eibar , Levante,HOME_TEAM,1,0,1.97,3.55,3.75,3,0,24,27.0,27.0,5,0.6666666666666666,0.8359375,1,0.3333333333333333,0.5,7,2.3333333333333335,0.921875,0,5,3,0,0,2,32,26.0,14.0,11,1.0,0.6484375,5,1.6666666666666667,0.2734375,7,1.6666666666666667,1.03125,3,2,3,0,2,0,AWAY_TEAM
2019,2020-02-29,Valencia - Betis,Valencia , Betis,DRAW,0,0,2.2,3.45,3.2,1,1,10,6.0,15.0,13,0.6666666666666666,0.5234375,7,2.3333333333333335,0.546875,5,1.6666666666666667,1.04296875,3,4,2,0,1,0,37,38.0,13.0,8,1.6666666666666667,1.2265625,4,1.3333333333333333,0.515625,4,1.3333333333333333,0.2890625,1,5,2,0,0,2,DRAW
2019,2020-02-29,Leganes - Alaves,Leganes , Alaves,DRAW,0,0,2.05,3.0,4.3,1,1,26,24.0,13.0,9,1.3333333333333333,1.0390625,3,1.0,0.21875,5,1.6666666666666667,0.34375,2,3,3,0,0,1,40,36.0,14.0,3,1.0,0.875,1,0.3333333333333333,0.0625,9,0.3333333333333333,0.265625,0,3,5,0,0,3,HOME_TEAM
2019,2020-02-29,Granada - Celta,Granada , Celta,DRAW,0,0,2.85,3.05,2.7,1,1,15,,14.0,14,1.0,1.0625,5,1.6666666666666667,0.34375,2,0.6666666666666666,0.3125,3,5,0,0,0,5,28,34.0,13.0,8,1.6666666666666667,1.90625,2,0.6666666666666666,0.5625,3,0.6666666666666666,0.15625,1,5,2,1,0,0,
2019,2020-02-28,Sociedad - Valladolid,Sociedad , Valladolid,DRAW,0,0,1.55,4.0,6.2,1,1,18,13.0,6.0,16,1.6666666666666667,2.0234375,9,3.0,1.17578125,4,1.3333333333333333,0.203125,4,4,1,1,0,0,33,32.0,13.0,7,1.0,0.90625,2,0.6666666666666666,0.0390625,6,0.6666666666666666,0.234375,1,4,3,0,0,3,
2019,2020-02-23,Osasuna - Granada,Osasuna , Granada,AWAY_TEAM,0,3,1.93,3.35,4.3,0,3,31,,14.0,5,1.0,0.46875,5,1.6666666666666667,0.9375,6,2.0,1.46875,1,2,3,0,2,0,19,,15.0,8,0.3333333333333333,0.375,3,1.0,0.0625,6,1.0,0.90625,2,2,3,0,1,0,DRAW
2019,2020-02-23,Alaves - Ath Bilbao,Alaves , Ath Bilbao,DRAW,1,1,3.0,2.85,2.7,1,1,35,14.0,16.0,8,1.6666666666666667,1.234375,2,0.6666666666666666,0.25,1,0.3333333333333333,0.015625,1,5,1,0,0,2,12,22.0,14.0,8,1.6666666666666667,1.4375,1,0.3333333333333333,0.25,1,0.3333333333333333,0.0625,1,5,1,0,0,1,HOME_TEAM
2019,2020-02-23,Valladolid - Espanol,Valladolid , Espanol,DRAW,0,0,2.6,2.95,3.0,1,1,23,33.0,15.0,12,2.0,2.125,5,1.6666666666666667,0.765625,2,0.6666666666666666,0.265625,3,3,1,1,0,0,29,2.0,7.0,8,1.0,0.984375,4,1.3333333333333333,0.90625,6,1.3333333333333333,1.015625,1,5,2,0,0,3,AWAY_TEAM
2019,2020-02-23,Getafe - Sevilla,Getafe , Sevilla,AWAY_TEAM,0,1,2.3,3.05,3.4,0,3,16,11.0,15.0,9,1.6666666666666667,1.28125,4,1.3333333333333333,0.3125,1,0.3333333333333333,0.03125,2,3,1,0,0,2,3,40.0,14.0,16,2.3333333333333335,2.65625,7,2.3333333333333335,0.984375,4,2.3333333333333335,0.21875,5,1,1,2,0,0,
2019,2020-02-23,Ath Madrid - Villarreal,Ath Madrid , Villarreal,DRAW,1,1,1.67,3.7,5.5,1,1,6,7.0,15.0,12,2.3333333333333335,2.359375,5,1.6666666666666667,0.953125,3,1.0,0.28125,3,3,1,1,0,0,11,28.0,15.0,11,0.3333333333333333,0.4765625,5,1.6666666666666667,0.0703125,5,1.6666666666666667,0.765625,3,2,3,0,1,0,HOME_TEAM
2019,2020-02-22,Celta - Leganes,Celta , Leganes,DRAW,0,0,1.87,3.3,4.7,1,1,30,20.0,13.0,4,0.3333333333333333,0.359375,0,0.0,0.0,3,1.0,0.640625,0,4,3,0,1,0,36,23.0,14.0,3,0.3333333333333333,0.34375,1,0.3333333333333333,0.03125,7,0.3333333333333333,1.4375,0,3,3,0,1,0,HOME_TEAM
2019,2020-02-22,Barcelona - Eibar,Barcelona , Eibar,HOME_TEAM,3,0,1.17,7.5,15.0,3,0,1,1.0,7.0,21,3.0,3.0,16,5.333333333333333,2.09375,4,1.3333333333333333,0.21875,7,0,0,7,0,0,27,31.0,15.0,10,1.0,1.03125,5,1.6666666666666667,0.4375,5,1.6666666666666667,0.515625,2,4,1,0,0,3,HOME_TEAM
2019,2020-02-22,Sociedad - Valencia,Sociedad , Valencia,HOME_TEAM,2,0,1.7,4.0,4.8,3,0,18,13.0,13.0,13,1.0,1.046875,7,2.3333333333333335,0.3515625,4,1.3333333333333333,0.40625,3,4,1,0,0,3,38,8.0,14.0,6,0.6666666666666666,0.859375,4,1.3333333333333333,0.34375,6,1.3333333333333333,0.5,1,3,3,0,0,2,AWAY_TEAM
2019,2020-02-22,Levante - Real Madrid,Levante , Real Madrid,DRAW,0,0,6.1,4.9,1.46,1,1,22,3.0,14.0,8,1.3333333333333333,1.875,3,1.0,1.03125,2,0.6666666666666666,0.1875,2,2,2,1,0,0,9,19.0,13.0,10,2.3333333333333335,2.1875,6,2.0,1.390625,3,2.0,0.578125,2,4,1,1,0,0,AWAY_TEAM
2019,2020-02-21,Betis - Mallorca,Betis , Mallorca,DRAW,2,2,1.48,4.45,6.6,1,1,20,35.0,12.0,7,1.0,1.078125,6,2.0,1.453125,7,2.3333333333333335,1.4375,1,4,2,0,0,3,39,,12.0,3,0.6666666666666666,0.78125,0,0.0,0.0,5,0.0,0.234375,0,3,4,0,0,2,
2019,2020-02-16,Sevilla - Espanol,Sevilla , Espanol,DRAW,1,1,1.6,3.9,5.8,1,1,17,12.0,14.0,8,1.6666666666666667,1.5,2,0.6666666666666666,0.28125,1,0.3333333333333333,0.03125,1,5,0,0,0,1,29,2.0,15.0,7,0.6666666666666666,0.96875,3,1.0,0.8125,5,1.0,1.03125,1,4,2,0,0,2,AWAY_TEAM
2019,2020-02-16,Leganes - Betis,Leganes , Betis,DRAW,0,0,2.45,3.15,3.05,1,1,26,24.0,14.0,8,1.3333333333333333,1.078125,3,1.0,0.4375,5,1.6666666666666667,0.6875,2,2,3,0,1,0,37,38.0,14.0,7,1.6666666666666667,1.453125,4,1.3333333333333333,1.03125,4,1.3333333333333333,0.578125,1,4,2,0,0,1,HOME_TEAM
2019,2020-02-16,Ath Bilbao - Osasuna,Ath Bilbao , Osasuna,AWAY_TEAM,0,1,2.0,3.15,4.1,0,3,8,5.0,14.0,9,1.0,0.65625,4,1.3333333333333333,0.34375,3,1.0,0.78125,3,0,3,0,2,0,34,,14.0,2,0.3333333333333333,0.265625,0,0.0,0.0,5,0.0,0.734375,0,2,5,0,1,0,DRAW
2019,2020-02-16,Real Madrid - Celta,Real Madrid , Celta,AWAY_TEAM,0,1,1.3,5.8,9.7,0,3,2,9.0,15.0,15,1.0,1.25,10,3.3333333333333335,0.5625,1,0.3333333333333333,0.25,4,3,0,0,0,3,28,34.0,15.0,5,0.6666666666666666,0.8125,1,0.3333333333333333,0.125,3,0.3333333333333333,0.3125,0,5,2,0,0,2,DRAW
2019,2020-02-15,Mallorca - Alaves,Mallorca , Alaves,DRAW,0,0,2.45,3.1,3.15,1,1,4,,14.0,14,1.3333333333333333,1.2109375,5,1.6666666666666667,0.359375,3,1.0,0.5078125,4,2,2,0,0,1,40,36.0,13.0,2,0.6666666666666666,0.75,1,0.3333333333333333,0.125,9,0.3333333333333333,0.53125,0,2,5,0,0,2,
2019,2020-02-15,Barcelona - Getafe,Barcelona , Getafe,HOME_TEAM,2,0,1.4,4.8,7.6,3,0,1,1.0,13.0,18,3.0,3.0,14,4.666666666666667,2.1875,4,1.3333333333333333,0.4375,6,0,0,6,0,0,14,25.0,13.0,11,2.3333333333333335,2.234375,5,1.6666666666666667,0.90625,5,1.6666666666666667,0.328125,3,2,2,1,0,0,HOME_TEAM
2019,2020-02-15,Villarreal - Levante,Villarreal , Levante,HOME_TEAM,1,0,1.55,4.4,5.6,3,0,5,29.0,13.0,13,1.6666666666666667,2.1875,4,1.3333333333333333,0.609375,1,0.3333333333333333,0.015625,3,4,0,1,0,0,32,26.0,13.0,11,2.0,1.296875,5,1.6666666666666667,0.546875,6,1.6666666666666667,1.0625,3,2,2,0,1,0,DRAW
2019,2020-02-15,Granada - Valladolid,Granada , Valladolid,DRAW,0,0,2.45,2.95,3.25,1,1,15,,14.0,13,1.0,1.125,5,1.6666666666666667,0.6875,2,0.6666666666666666,0.625,3,4,0,0,0,4,33,32.0,14.0,6,0.6666666666666666,0.8125,2,0.6666666666666666,0.078125,6,0.6666666666666666,0.46875,1,3,3,0,0,2,
2019,2020-02-14,Valencia - Ath Madrid,Valencia , Ath Madrid,AWAY_TEAM,1,2,3.4,3.1,2.3,0,3,10,6.0,13.0,13,1.0,1.046875,6,2.0,0.09375,3,1.0,0.0859375,3,4,1,0,0,3,13,10.0,13.0,8,0.6666666666666666,0.90625,1,0.3333333333333333,0.015625,1,0.3333333333333333,0.125,1,5,1,0,0,2,DRAW
2019,2020-02-09,Espanol - Mallorca,Espanol , Mallorca,DRAW,0,0,1.65,3.85,5.4,1,1,25,16.0,77.0,4,1.3333333333333333,1.25,2,0.6666666666666666,0.75,6,2.0,0.78125,1,1,4,0,0,1,39,,79.0,2,0.3333333333333333,0.5625,0,0.0,0.0,5,0.0,0.46875,0,2,4,0,0,1,
2019,2020-02-09,Sociedad - Ath Bilbao,Sociedad , Ath Bilbao,DRAW,0,0,2.1,3.15,3.85,1,1,18,13.0,71.0,12,0.6666666666666666,1.09375,7,2.3333333333333335,0.703125,4,1.3333333333333333,0.8125,3,3,1,0,0,2,12,22.0,77.0,7,1.3333333333333333,1.875,1,0.3333333333333333,0.5,1,0.3333333333333333,0.125,1,4,1,1,0,0,HOME_TEAM
2019,2020-02-09,Osasuna - Real Madrid,Osasuna , Real Madrid,AWAY_TEAM,1,2,5.8,4.35,1.55,0,3,31,,77.0,5,1.3333333333333333,0.9375,4,1.3333333333333333,0.875,4,1.3333333333333333,0.9375,1,2,2,0,1,0,9,19.0,71.0,7,1.3333333333333333,1.375,4,1.3333333333333333,0.78125,2,1.3333333333333333,0.15625,1,4,1,0,0,1,DRAW
2019,2020-02-09,Celta - Sevilla,Celta , Sevilla,AWAY_TEAM,0,1,3.4,3.2,2.25,0,3,30,20.0,72.0,4,0.6666666666666666,0.71875,0,0.0,0.0,2,0.6666666666666666,0.28125,0,4,2,0,0,1,3,40.0,77.0,13,2.3333333333333335,2.3125,6,2.0,0.96875,4,2.0,0.4375,4,1,1,1,0,0,DRAW
2019,2020-02-09,Betis - Barcelona,Betis , Barcelona,DRAW,2,2,3.9,3.9,1.87,1,1,20,35.0,78.0,6,1.6666666666666667,1.15625,4,1.3333333333333333,0.90625,5,1.6666666666666667,0.875,1,3,2,0,0,2,7,4.0,78.0,9,2.0,1.3125,3,1.0,0.4375,2,1.0,0.5625,3,0,2,0,1,0,AWAY_TEAM
